asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
498,396.344823562,402.601222447,393.241444905,404.480360534,406.227636875,403.774885783,407.989070812,410.731968689,404.960725403,404.037525632,409.215332031,398.935791017,ADM2,NGA_ADM2_1_3_3_498,Toto,ADM2,2,498,NGA,498
499,400.591454917,403.182983398,398.475570679,408.389422481,410.979675293,406.407007795,409.71077799,411.668920102,407.417153099,403.564964882,404.669356452,400.152726547,ADM2,NGA_ADM2_1_3_3_499,Wamba,ADM2,2,499,NGA,499
500,402.747606046,406.083755492,397.16019694,404.424784852,405.863525311,403.559906369,412.475862283,413.485443115,411.208087158,404.745189881,407.304951986,401.768256403,ADM2,NGA_ADM2_1_3_3_500,Agaie,ADM2,2,500,NGA,500
501,403.048917009,405.080422295,398.463824013,406.756523062,407.585591634,405.983016968,411.628123049,413.93621826,409.663742066,402.303611492,405.786499023,398.823791504,ADM2,NGA_ADM2_1_3_3_501,Agwara,ADM2,2,501,NGA,501
502,398.790097444,399.0057654,398.568571642,404.057691344,404.233176394,403.659127326,406.833036354,407.821502685,404.816630046,403.843565737,404.642778054,403.456636622,ADM2,NGA_ADM2_1_3_3_502,Bida,ADM2,2,502,NGA,502
503,401.883860246,404.613483974,397.094662522,405.461523642,405.872885761,405.056142288,411.730258515,412.526153564,409.905240498,405.297166409,407.917959999,402.563072205,ADM2,NGA_ADM2_1_3_3_503,Bosso,ADM2,2,503,NGA,503
504,399.925485811,402.315371889,399.436001711,405.204238637,405.389452619,405.164352848,411.163612873,411.795562081,411.064970597,406.570370629,406.668366825,405.418773651,ADM2,NGA_ADM2_1_3_3_504,Chanchaga,ADM2,2,504,NGA,504
505,399.607358518,402.441337586,398.054260254,405.539327636,408.018621826,403.325073242,407.196032224,410.6534729,404.229766846,403.751732408,405.98920695,402.426460659,ADM2,NGA_ADM2_1_3_3_505,Edati,ADM2,2,505,NGA,505
506,399.731208947,402.233503018,398.210101318,404.634675473,406.218899814,403.155556127,408.133074063,413.485443115,404.297393799,402.585958008,405.145016841,399.01749578,ADM2,NGA_ADM2_1_3_3_506,Gbako,ADM2,2,506,NGA,506
507,398.592710608,401.92129686,393.677261353,405.522358505,408.914154053,404.005839666,408.233641251,411.225893148,405.589861071,401.248477738,409.099761963,397.110992432,ADM2,NGA_ADM2_1_3_3_507,Gurara,ADM2,2,507,NGA,507
